Stazione,Inquinante,Data,Ora,Valore,"Unità di misura"
"Riva del Garda",PM10,2020-04-12,4,18,µg/mc
"Riva del Garda",PM10,2020-04-12,5,17,µg/mc
"Riva del Garda",PM10,2020-04-12,6,17,µg/mc
"Riva del Garda",PM10,2020-04-12,7,17,µg/mc
"Riva del Garda",PM10,2020-04-12,8,17,µg/mc
"Riva del Garda",PM10,2020-04-12,9,17,µg/mc
"Riva del Garda",PM10,2020-04-12,10,15,µg/mc
"Riva del Garda",PM10,2020-04-12,11,15,µg/mc
"Riva del Garda",PM10,2020-04-12,12,17,µg/mc
"Riva del Garda",PM10,2020-04-12,13,20,µg/mc
"Riva del Garda",PM10,2020-04-12,14,24,µg/mc
"Riva del Garda",PM10,2020-04-12,15,25,µg/mc
"Riva del Garda",PM10,2020-04-12,16,22,µg/mc
"Riva del Garda",PM10,2020-04-12,17,19,µg/mc
"Riva del Garda",PM10,2020-04-12,18,16,µg/mc
"Riva del Garda",PM10,2020-04-12,19,16,µg/mc
"Riva del Garda",PM10,2020-04-12,20,16,µg/mc
"Riva del Garda",PM10,2020-04-12,21,16,µg/mc
"Riva del Garda",PM10,2020-04-12,22,16,µg/mc
"Riva del Garda",PM10,2020-04-12,23,15,µg/mc
"Riva del Garda",PM10,2020-04-12,24,15,µg/mc
"Riva del Garda",PM10,2020-04-13,1,14,µg/mc
"Riva del Garda",PM10,2020-04-13,2,13,µg/mc
"Riva del Garda",PM10,2020-04-13,3,13,µg/mc
"Riva del Garda",PM10,2020-04-13,4,13,µg/mc
"Riva del Garda",PM10,2020-04-13,5,13,µg/mc
"Riva del Garda",PM10,2020-04-13,6,12,µg/mc
"Riva del Garda",PM10,2020-04-13,7,16,µg/mc
"Riva del Garda",PM10,2020-04-13,8,16,µg/mc
"Riva del Garda",PM10,2020-04-13,9,13,µg/mc
"Riva del Garda",PM10,2020-04-13,10,16,µg/mc
"Riva del Garda",PM10,2020-04-13,11,16,µg/mc
"Riva del Garda",PM10,2020-04-13,12,14,µg/mc
"Riva del Garda",PM10,2020-04-13,13,15,µg/mc
"Riva del Garda",PM10,2020-04-13,14,15,µg/mc
"Riva del Garda",PM10,2020-04-13,15,18,µg/mc
"Riva del Garda",PM10,2020-04-13,16,17,µg/mc
"Riva del Garda",PM10,2020-04-13,17,15,µg/mc
"Riva del Garda",PM10,2020-04-13,18,16,µg/mc
"Riva del Garda",PM10,2020-04-13,19,20,µg/mc
"Riva del Garda",PM10,2020-04-13,20,19,µg/mc
"Riva del Garda",PM10,2020-04-13,21,20,µg/mc
"Riva del Garda",PM10,2020-04-13,22,27,µg/mc
"Riva del Garda",PM10,2020-04-13,23,23,µg/mc
"Riva del Garda",PM10,2020-04-13,24,20,µg/mc
"Riva del Garda",PM10,2020-04-14,1,20,µg/mc
"Riva del Garda",PM10,2020-04-14,2,19,µg/mc
"Riva del Garda",PM10,2020-04-14,3,20,µg/mc
"Riva del Garda",PM10,2020-04-14,4,20,µg/mc
"Riva del Garda",PM10,2020-04-14,5,20,µg/mc
"Riva del Garda",PM10,2020-04-14,6,20,µg/mc
"Riva del Garda",PM10,2020-04-14,7,21,µg/mc
"Riva del Garda",PM10,2020-04-14,8,20,µg/mc
"Riva del Garda",PM10,2020-04-14,9,20,µg/mc
"Riva del Garda",PM10,2020-04-14,10,21,µg/mc
"Riva del Garda",PM10,2020-04-14,11,21,µg/mc
"Riva del Garda",PM10,2020-04-14,12,23,µg/mc
"Riva del Garda",PM10,2020-04-14,13,23,µg/mc
"Riva del Garda",PM10,2020-04-14,14,22,µg/mc
"Riva del Garda",PM10,2020-04-14,15,22,µg/mc
"Riva del Garda",PM10,2020-04-14,16,23,µg/mc
"Riva del Garda",PM10,2020-04-14,17,23,µg/mc
"Riva del Garda",PM10,2020-04-14,18,22,µg/mc
"Riva del Garda",PM10,2020-04-14,19,18,µg/mc
"Riva del Garda",PM10,2020-04-14,20,17,µg/mc
"Riva del Garda",PM10,2020-04-14,21,17,µg/mc
"Riva del Garda",PM10,2020-04-14,22,18,µg/mc
"Riva del Garda",PM10,2020-04-14,23,16,µg/mc
"Riva del Garda",PM10,2020-04-14,24,14,µg/mc
"Riva del Garda",PM10,2020-04-15,1,13,µg/mc
"Riva del Garda",PM10,2020-04-15,2,14,µg/mc
"Riva del Garda",PM10,2020-04-15,3,14,µg/mc
"Riva del Garda",PM10,2020-04-15,4,13,µg/mc
"Riva del Garda",PM10,2020-04-15,5,12,µg/mc
"Riva del Garda",PM10,2020-04-15,6,13,µg/mc
"Riva del Garda",PM10,2020-04-15,7,13,µg/mc
"Riva del Garda",PM10,2020-04-15,8,13,µg/mc
"Riva del Garda",PM10,2020-04-15,9,12,µg/mc
"Riva del Garda",PM10,2020-04-15,10,11,µg/mc
"Riva del Garda",PM10,2020-04-15,11,11,µg/mc
"Riva del Garda",PM10,2020-04-15,12,11,µg/mc
"Riva del Garda",PM10,2020-04-15,13,13,µg/mc
"Riva del Garda",PM10,2020-04-15,14,13,µg/mc
"Riva del Garda",PM10,2020-04-15,15,13,µg/mc
"Riva del Garda",PM10,2020-04-15,16,14,µg/mc
"Riva del Garda",PM10,2020-04-15,17,18,µg/mc
"Riva del Garda",PM10,2020-04-15,18,20,µg/mc
"Riva del Garda",PM10,2020-04-15,19,21,µg/mc
"Riva del Garda",PM10,2020-04-15,20,22,µg/mc
"Riva del Garda",PM10,2020-04-15,21,20,µg/mc
"Riva del Garda",PM10,2020-04-15,22,19,µg/mc
"Riva del Garda",PM10,2020-04-15,23,24,µg/mc
"Riva del Garda",PM10,2020-04-15,24,21,µg/mc
"Riva del Garda",PM10,2020-04-16,1,20,µg/mc
"Riva del Garda",PM10,2020-04-16,2,19,µg/mc
"Riva del Garda",PM10,2020-04-16,3,19,µg/mc
"Riva del Garda",PM10,2020-04-16,4,19,µg/mc
"Riva del Garda",PM10,2020-04-16,5,18,µg/mc
"Riva del Garda",PM10,2020-04-16,6,18,µg/mc
"Riva del Garda",PM10,2020-04-16,7,17,µg/mc
"Riva del Garda",PM10,2020-04-16,8,16,µg/mc
"Riva del Garda",PM10,2020-04-16,9,15,µg/mc
"Riva del Garda",PM10,2020-04-16,10,13,µg/mc
"Riva del Garda",PM10,2020-04-16,11,14,µg/mc
"Riva del Garda",PM10,2020-04-16,12,16,µg/mc
"Riva del Garda",PM10,2020-04-16,13,18,µg/mc
"Riva del Garda",PM10,2020-04-16,14,20,µg/mc
"Riva del Garda",PM10,2020-04-16,15,27,µg/mc
"Riva del Garda",PM10,2020-04-16,16,26,µg/mc
"Riva del Garda",PM10,2020-04-16,17,23,µg/mc
"Riva del Garda",PM10,2020-04-16,18,22,µg/mc
"Riva del Garda",PM10,2020-04-16,19,23,µg/mc
"Riva del Garda",PM10,2020-04-16,20,22,µg/mc
"Riva del Garda",PM10,2020-04-16,21,23,µg/mc
"Riva del Garda",PM10,2020-04-16,22,21,µg/mc
"Riva del Garda",PM10,2020-04-16,23,22,µg/mc
"Riva del Garda",PM10,2020-04-16,24,23,µg/mc
"Riva del Garda",PM10,2020-04-17,1,22,µg/mc
"Riva del Garda",PM10,2020-04-17,2,21,µg/mc
"Riva del Garda",PM10,2020-04-17,3,21,µg/mc
"Riva del Garda",PM10,2020-04-17,4,21,µg/mc
"Riva del Garda",PM10,2020-04-17,5,21,µg/mc
"Riva del Garda",PM10,2020-04-17,6,21,µg/mc
"Riva del Garda",PM10,2020-04-17,7,20,µg/mc
"Riva del Garda",PM10,2020-04-17,8,18,µg/mc
"Riva del Garda",PM10,2020-04-17,9,17,µg/mc
"Riva del Garda",PM10,2020-04-17,10,17,µg/mc
"Riva del Garda",PM10,2020-04-17,11,20,µg/mc
"Riva del Garda",PM10,2020-04-17,12,24,µg/mc
"Riva del Garda",PM10,2020-04-17,13,27,µg/mc
"Riva del Garda",PM10,2020-04-17,14,31,µg/mc
"Riva del Garda",PM10,2020-04-17,15,33,µg/mc
"Riva del Garda",PM10,2020-04-17,16,34,µg/mc
"Riva del Garda",PM10,2020-04-17,17,30,µg/mc
"Riva del Garda",PM10,2020-04-17,18,28,µg/mc
"Riva del Garda",PM10,2020-04-17,19,27,µg/mc
"Riva del Garda",PM10,2020-04-17,20,26,µg/mc
"Riva del Garda",PM10,2020-04-17,21,25,µg/mc
"Riva del Garda",PM10,2020-04-17,22,24,µg/mc
"Riva del Garda",PM10,2020-04-17,23,24,µg/mc
"Riva del Garda",PM10,2020-04-17,24,24,µg/mc
"Riva del Garda",PM10,2020-04-18,1,23,µg/mc
"Riva del Garda",PM10,2020-04-18,2,23,µg/mc
"Riva del Garda",PM10,2020-04-18,3,24,µg/mc
"Riva del Garda",PM10,2020-04-18,4,27,µg/mc
"Riva del Garda",PM10,2020-04-18,5,24,µg/mc
"Riva del Garda",PM10,2020-04-18,6,23,µg/mc
"Riva del Garda",PM10,2020-04-18,7,22,µg/mc
"Riva del Garda",PM10,2020-04-18,8,21,µg/mc
"Riva del Garda",PM10,2020-04-18,9,21,µg/mc
"Riva del Garda",PM10,2020-04-18,10,21,µg/mc
"Riva del Garda",PM10,2020-04-18,11,21,µg/mc
"Riva del Garda",PM10,2020-04-18,12,26,µg/mc
"Riva del Garda",PM10,2020-04-18,13,26,µg/mc
"Riva del Garda",PM10,2020-04-18,14,28,µg/mc
"Riva del Garda",PM10,2020-04-18,15,33,µg/mc
"Riva del Garda",PM10,2020-04-18,16,37,µg/mc
"Riva del Garda",PM10,2020-04-18,17,31,µg/mc
"Riva del Garda",PM10,2020-04-18,18,25,µg/mc
"Riva del Garda",PM10,2020-04-18,19,24,µg/mc
"Riva del Garda",PM10,2020-04-18,20,21,µg/mc
"Riva del Garda",PM10,2020-04-18,21,21,µg/mc
"Riva del Garda",PM10,2020-04-18,22,20,µg/mc
"Riva del Garda",PM10,2020-04-18,23,22,µg/mc
"Riva del Garda",PM10,2020-04-18,24,20,µg/mc
"Riva del Garda",PM10,2020-04-19,1,19,µg/mc
"Riva del Garda",PM10,2020-04-19,2,18,µg/mc
"Riva del Garda",PM10,2020-04-19,3,19,µg/mc
"Riva del Garda",PM10,2020-04-19,4,19,µg/mc
"Riva del Garda",PM10,2020-04-19,5,19,µg/mc
"Riva del Garda",PM10,2020-04-19,6,19,µg/mc
"Riva del Garda",PM10,2020-04-19,7,20,µg/mc
"Riva del Garda",PM10,2020-04-19,8,19,µg/mc
"Riva del Garda",PM10,2020-04-19,9,19,µg/mc
"Riva del Garda",PM10,2020-04-19,10,17,µg/mc
"Riva del Garda",PM10,2020-04-19,11,19,µg/mc
"Riva del Garda",PM10,2020-04-19,12,20,µg/mc
"Riva del Garda",PM10,2020-04-19,13,21,µg/mc
"Riva del Garda",PM10,2020-04-19,14,23,µg/mc
"Riva del Garda",PM10,2020-04-19,15,25,µg/mc
"Riva del Garda",PM10,2020-04-19,16,26,µg/mc
"Riva del Garda",PM10,2020-04-19,17,27,µg/mc
"Riva del Garda",PM10,2020-04-19,18,26,µg/mc
"Riva del Garda",PM10,2020-04-19,19,25,µg/mc
"Riva del Garda",PM10,2020-04-19,20,23,µg/mc
"Riva del Garda",PM10,2020-04-19,21,22,µg/mc
"Riva del Garda",PM10,2020-04-19,22,23,µg/mc
"Riva del Garda",PM10,2020-04-19,23,20,µg/mc
"Riva del Garda",PM10,2020-04-19,24,18,µg/mc
"Riva del Garda",PM10,2020-04-20,1,16,µg/mc
"Riva del Garda",PM10,2020-04-20,2,17,µg/mc
"Riva del Garda",PM10,2020-04-20,3,19,µg/mc
"Riva del Garda",PM10,2020-04-20,4,19,µg/mc
"Riva del Garda",PM10,2020-04-20,5,18,µg/mc
"Riva del Garda",PM10,2020-04-20,6,20,µg/mc
"Riva del Garda",PM10,2020-04-20,7,23,µg/mc
"Riva del Garda",PM10,2020-04-20,8,23,µg/mc
"Riva del Garda",PM10,2020-04-20,9,25,µg/mc
"Riva del Garda",PM10,2020-04-20,10,30,µg/mc
"Riva del Garda",PM10,2020-04-20,11,28,µg/mc
"Riva del Garda",PM10,2020-04-20,12,25,µg/mc
"Riva del Garda",PM10,2020-04-20,13,25,µg/mc
"Riva del Garda",PM10,2020-04-20,14,26,µg/mc
"Riva del Garda",PM10,2020-04-20,15,25,µg/mc
"Riva del Garda",PM10,2020-04-20,16,23,µg/mc
"Riva del Garda",PM10,2020-04-20,17,22,µg/mc
"Riva del Garda",PM10,2020-04-20,18,18,µg/mc
"Riva del Garda",PM10,2020-04-20,19,24,µg/mc
"Riva del Garda",PM10,2020-04-20,20,15,µg/mc
"Riva del Garda",PM10,2020-04-20,21,13,µg/mc
"Riva del Garda",PM10,2020-04-20,22,13,µg/mc
"Riva del Garda",PM10,2020-04-20,23,13,µg/mc
"Riva del Garda",PM10,2020-04-20,24,13,µg/mc
"Riva del Garda",PM10,2020-04-21,1,12,µg/mc
"Riva del Garda",PM10,2020-04-21,2,11,µg/mc
"Riva del Garda",PM10,2020-04-21,3,10,µg/mc
"Riva del Garda",PM10,2020-04-21,4,9,µg/mc
"Riva del Garda",PM10,2020-04-21,5,9,µg/mc
"Riva del Garda",PM10,2020-04-21,6,10,µg/mc
"Riva del Garda",PM10,2020-04-21,7,11,µg/mc
"Riva del Garda",PM10,2020-04-21,8,10,µg/mc
"Riva del Garda",PM10,2020-04-21,9,10,µg/mc
"Riva del Garda",PM10,2020-04-21,10,13,µg/mc
"Riva del Garda",PM10,2020-04-21,11,14,µg/mc
"Riva del Garda",PM10,2020-04-21,12,14,µg/mc
"Riva del Garda",PM10,2020-04-21,13,13,µg/mc
"Riva del Garda",PM10,2020-04-21,14,14,µg/mc
"Riva del Garda",PM10,2020-04-21,15,17,µg/mc
"Riva del Garda",PM10,2020-04-21,16,17,µg/mc
"Riva del Garda",PM10,2020-04-21,17,17,µg/mc
"Riva del Garda",PM10,2020-04-21,18,16,µg/mc
"Riva del Garda",PM10,2020-04-21,19,17,µg/mc
"Riva del Garda",PM10,2020-04-21,20,18,µg/mc
"Riva del Garda",PM10,2020-04-21,21,17,µg/mc
"Riva del Garda",PM10,2020-04-21,22,17,µg/mc
"Riva del Garda",PM10,2020-04-21,23,17,µg/mc
"Riva del Garda",PM10,2020-04-21,24,17,µg/mc
"Riva del Garda",PM10,2020-04-22,1,15,µg/mc
"Riva del Garda",PM10,2020-04-22,2,14,µg/mc
"Riva del Garda",PM10,2020-04-22,3,13,µg/mc
"Riva del Garda",PM10,2020-04-22,4,13,µg/mc
"Riva del Garda",PM10,2020-04-22,5,12,µg/mc
"Riva del Garda",PM10,2020-04-22,6,12,µg/mc
"Riva del Garda",PM10,2020-04-22,7,12,µg/mc
"Riva del Garda",PM10,2020-04-22,8,10,µg/mc
"Riva del Garda",PM10,2020-04-22,9,10,µg/mc
"Riva del Garda",PM10,2020-04-22,10,8,µg/mc
"Riva del Garda",PM10,2020-04-22,11,8,µg/mc
"Riva del Garda",PM10,2020-04-22,12,7,µg/mc
"Riva del Garda",PM10,2020-04-22,13,9,µg/mc
"Riva del Garda",PM10,2020-04-22,14,10,µg/mc
"Riva del Garda",PM10,2020-04-22,15,11,µg/mc
"Riva del Garda",PM10,2020-04-22,16,12,µg/mc
"Riva del Garda",PM10,2020-04-22,17,15,µg/mc
"Riva del Garda",PM10,2020-04-22,18,18,µg/mc
"Riva del Garda",PM10,2020-04-22,19,16,µg/mc
"Riva del Garda",PM10,2020-04-22,20,16,µg/mc
"Riva del Garda",PM10,2020-04-22,21,16,µg/mc
"Riva del Garda",PM10,2020-04-22,22,16,µg/mc
"Riva del Garda",PM10,2020-04-22,23,17,µg/mc
"Riva del Garda",PM10,2020-04-22,24,17,µg/mc
"Riva del Garda",PM10,2020-04-23,1,18,µg/mc
"Riva del Garda",PM10,2020-04-23,2,18,µg/mc
"Riva del Garda",PM10,2020-04-23,3,19,µg/mc
"Riva del Garda",PM10,2020-04-23,4,18,µg/mc
"Riva del Garda",PM10,2020-04-23,5,18,µg/mc
"Riva del Garda",PM10,2020-04-23,6,17,µg/mc
"Riva del Garda",PM10,2020-04-23,7,17,µg/mc
"Riva del Garda",PM10,2020-04-23,8,16,µg/mc
"Riva del Garda",PM10,2020-04-23,9,16,µg/mc
"Riva del Garda",PM10,2020-04-23,10,14,µg/mc
"Riva del Garda",PM10,2020-04-23,11,14,µg/mc
"Riva del Garda",PM10,2020-04-23,12,15,µg/mc
"Riva del Garda",PM10,2020-04-23,13,17,µg/mc
"Riva del Garda",PM10,2020-04-23,14,18,µg/mc
"Riva del Garda",PM10,2020-04-23,15,18,µg/mc
"Riva del Garda",PM10,2020-04-23,16,19,µg/mc
"Riva del Garda",PM10,2020-04-23,17,22,µg/mc
"Riva del Garda",PM10,2020-04-23,18,22,µg/mc
"Riva del Garda",PM10,2020-04-23,19,23,µg/mc
"Riva del Garda",PM10,2020-04-23,20,22,µg/mc
"Riva del Garda",PM10,2020-04-23,21,22,µg/mc
"Riva del Garda",PM10,2020-04-23,22,23,µg/mc
"Riva del Garda",PM10,2020-04-23,23,25,µg/mc
"Riva del Garda",PM10,2020-04-23,24,24,µg/mc
"Riva del Garda",PM10,2020-04-24,1,28,µg/mc
"Riva del Garda",PM10,2020-04-24,2,29,µg/mc
"Riva del Garda",PM10,2020-04-24,3,27,µg/mc
"Riva del Garda",PM10,2020-04-24,4,26,µg/mc
"Riva del Garda",PM10,2020-04-24,5,26,µg/mc
"Riva del Garda",PM10,2020-04-24,6,26,µg/mc
"Riva del Garda",PM10,2020-04-24,7,25,µg/mc
"Riva del Garda",PM10,2020-04-24,8,25,µg/mc
"Riva del Garda",PM10,2020-04-24,9,24,µg/mc
"Riva del Garda",PM10,2020-04-24,10,22,µg/mc
"Riva del Garda",PM10,2020-04-24,11,21,µg/mc
"Riva del Garda",PM10,2020-04-24,12,26,µg/mc
"Riva del Garda",PM10,2020-04-24,13,33,µg/mc
"Riva del Garda",PM10,2020-04-24,14,45,µg/mc
"Riva del Garda",PM10,2020-04-24,15,49,µg/mc
"Riva del Garda",PM10,2020-04-24,16,47,µg/mc
"Riva del Garda",PM10,2020-04-24,17,45,µg/mc
"Riva del Garda",PM10,2020-04-24,18,42,µg/mc
"Riva del Garda",PM10,2020-04-24,19,41,µg/mc
"Riva del Garda",PM10,2020-04-24,20,37,µg/mc
"Riva del Garda",PM10,2020-04-24,21,34,µg/mc
"Riva del Garda",PM10,2020-04-24,22,30,µg/mc
"Riva del Garda",PM10,2020-04-24,23,31,µg/mc
"Riva del Garda",PM10,2020-04-24,24,33,µg/mc
"Riva del Garda",PM10,2020-04-25,1,32,µg/mc
"Riva del Garda",PM10,2020-04-25,2,30,µg/mc
"Riva del Garda",PM10,2020-04-25,3,30,µg/mc
"Riva del Garda",PM10,2020-04-25,4,29,µg/mc
"Riva del Garda",PM10,2020-04-25,5,29,µg/mc
"Riva del Garda",PM10,2020-04-25,6,30,µg/mc
"Riva del Garda",PM10,2020-04-25,7,30,µg/mc
"Riva del Garda",PM10,2020-04-25,8,28,µg/mc
"Riva del Garda",PM10,2020-04-25,9,27,µg/mc
"Riva del Garda",PM10,2020-04-25,10,29,µg/mc
"Riva del Garda",PM10,2020-04-25,11,28,µg/mc
"Riva del Garda",PM10,2020-04-25,12,32,µg/mc
"Riva del Garda",PM10,2020-04-25,13,29,µg/mc
"Riva del Garda",PM10,2020-04-25,14,26,µg/mc
"Riva del Garda",PM10,2020-04-25,15,24,µg/mc
"Riva del Garda",PM10,2020-04-25,16,22,µg/mc
"Riva del Garda",PM10,2020-04-25,17,18,µg/mc
"Riva del Garda",PM10,2020-04-25,18,17,µg/mc
"Riva del Garda",PM10,2020-04-25,19,15,µg/mc
"Riva del Garda",PM10,2020-04-25,20,15,µg/mc
"Riva del Garda",PM10,2020-04-25,21,14,µg/mc
"Riva del Garda",PM10,2020-04-25,22,14,µg/mc
"Riva del Garda",PM10,2020-04-25,23,16,µg/mc
"Riva del Garda",PM10,2020-04-25,24,15,µg/mc
"Riva del Garda",PM10,2020-04-26,1,14,µg/mc
"Riva del Garda",PM10,2020-04-26,2,15,µg/mc
"Riva del Garda",PM10,2020-04-26,3,15,µg/mc
"Riva del Garda",PM10,2020-04-26,4,14,µg/mc
"Riva del Garda",PM10,2020-04-26,5,14,µg/mc
"Riva del Garda",PM10,2020-04-26,6,15,µg/mc
"Riva del Garda",PM10,2020-04-26,7,17,µg/mc
"Riva del Garda",PM10,2020-04-26,8,17,µg/mc
"Riva del Garda",PM10,2020-04-26,9,18,µg/mc
"Riva del Garda",PM10,2020-04-26,10,19,µg/mc
"Riva del Garda",PM10,2020-04-26,11,19,µg/mc
"Riva del Garda",PM10,2020-04-26,12,20,µg/mc
"Riva del Garda",PM10,2020-04-26,13,19,µg/mc
"Riva del Garda",PM10,2020-04-26,14,15,µg/mc
"Riva del Garda",PM10,2020-04-26,15,14,µg/mc
"Riva del Garda",PM10,2020-04-26,16,14,µg/mc
"Riva del Garda",PM10,2020-04-26,17,14,µg/mc
"Riva del Garda",PM10,2020-04-26,18,14,µg/mc
"Riva del Garda",PM10,2020-04-26,19,12,µg/mc
"Riva del Garda",PM10,2020-04-26,20,12,µg/mc
"Riva del Garda",PM10,2020-04-26,21,12,µg/mc
"Riva del Garda",PM10,2020-04-26,22,13,µg/mc
"Riva del Garda",PM10,2020-04-26,23,13,µg/mc
"Riva del Garda",PM10,2020-04-26,24,13,µg/mc
"Riva del Garda",PM10,2020-04-27,1,12,µg/mc
"Riva del Garda",PM10,2020-04-27,2,11,µg/mc
"Riva del Garda",PM10,2020-04-27,3,11,µg/mc
"Riva del Garda",PM10,2020-04-27,4,11,µg/mc
"Riva del Garda",PM10,2020-04-27,5,13,µg/mc
"Riva del Garda",PM10,2020-04-27,6,16,µg/mc
"Riva del Garda",PM10,2020-04-27,7,18,µg/mc
"Riva del Garda",PM10,2020-04-27,8,17,µg/mc
"Riva del Garda",PM10,2020-04-27,9,16,µg/mc
"Riva del Garda",PM10,2020-04-27,10,17,µg/mc
"Riva del Garda",PM10,2020-04-27,11,22,µg/mc
"Riva del Garda",PM10,2020-04-27,12,23,µg/mc
"Riva del Garda",PM10,2020-04-27,13,20,µg/mc
"Riva del Garda",PM10,2020-04-27,14,22,µg/mc
"Riva del Garda",PM10,2020-04-27,15,27,µg/mc
"Riva del Garda",PM10,2020-04-27,16,24,µg/mc
"Riva del Garda",PM10,2020-04-27,17,21,µg/mc
"Riva del Garda",PM10,2020-04-27,18,18,µg/mc
"Riva del Garda",PM10,2020-04-27,19,20,µg/mc
"Riva del Garda",PM10,2020-04-27,20,17,µg/mc
"Riva del Garda",PM10,2020-04-27,21,15,µg/mc
"Riva del Garda",PM10,2020-04-27,22,15,µg/mc
"Riva del Garda",PM10,2020-04-27,23,15,µg/mc
"Riva del Garda",PM10,2020-04-27,24,12,µg/mc
"Riva del Garda",PM10,2020-04-28,1,12,µg/mc
"Riva del Garda",PM10,2020-04-28,2,15,µg/mc
"Riva del Garda",PM10,2020-04-28,3,16,µg/mc
"Riva del Garda",PM10,2020-04-28,4,15,µg/mc
"Riva del Garda",PM10,2020-04-28,5,14,µg/mc
"Riva del Garda",PM10,2020-04-28,6,16,µg/mc
"Riva del Garda",PM10,2020-04-28,7,17,µg/mc
"Riva del Garda",PM10,2020-04-28,8,16,µg/mc
"Riva del Garda",PM10,2020-04-28,9,14,µg/mc
"Riva del Garda",PM10,2020-04-28,10,11,µg/mc
"Riva del Garda",PM10,2020-04-28,12,25,µg/mc
"Riva del Garda",PM10,2020-04-28,13,35,µg/mc
"Riva del Garda",PM10,2020-04-28,14,32,µg/mc
"Riva del Garda",PM10,2020-04-28,15,16,µg/mc
"Riva del Garda",PM10,2020-04-28,16,17,µg/mc
"Riva del Garda",PM10,2020-04-28,17,14,µg/mc
"Riva del Garda",PM10,2020-04-28,18,12,µg/mc
"Riva del Garda",PM10,2020-04-28,19,12,µg/mc
"Riva del Garda",PM10,2020-04-28,20,11,µg/mc
"Riva del Garda",PM10,2020-04-28,21,11,µg/mc
"Riva del Garda",PM10,2020-04-28,22,12,µg/mc
"Riva del Garda",PM10,2020-04-28,23,11,µg/mc
"Riva del Garda",PM10,2020-04-28,24,9,µg/mc
"Riva del Garda",PM10,2020-04-29,1,10,µg/mc
"Riva del Garda",PM10,2020-04-29,2,10,µg/mc
"Riva del Garda",PM10,2020-04-29,3,9,µg/mc
"Riva del Garda",PM10,2020-04-29,4,7,µg/mc
"Riva del Garda",PM10,2020-04-29,5,8,µg/mc
"Riva del Garda",PM10,2020-04-29,6,7,µg/mc
"Riva del Garda",PM10,2020-04-29,7,9,µg/mc
"Riva del Garda",PM10,2020-04-29,8,8,µg/mc
"Riva del Garda",PM10,2020-04-29,9,7,µg/mc
"Riva del Garda",PM10,2020-04-29,10,8,µg/mc
"Riva del Garda",PM10,2020-04-29,11,8,µg/mc
"Riva del Garda",PM10,2020-04-29,12,7,µg/mc
"Riva del Garda",PM10,2020-04-29,13,8,µg/mc
"Riva del Garda",PM10,2020-04-29,14,6,µg/mc
"Riva del Garda",PM10,2020-04-29,15,4,µg/mc
"Riva del Garda",PM10,2020-04-29,16,4,µg/mc
"Riva del Garda",PM10,2020-04-29,17,7,µg/mc
"Riva del Garda",PM10,2020-04-29,18,7,µg/mc
"Riva del Garda",PM10,2020-04-29,19,6,µg/mc
"Riva del Garda",PM10,2020-04-29,20,6,µg/mc
"Riva del Garda",PM10,2020-04-29,21,6,µg/mc
"Riva del Garda",PM10,2020-04-29,22,6,µg/mc
"Riva del Garda",PM10,2020-04-29,23,6,µg/mc
"Riva del Garda",PM10,2020-04-29,24,6,µg/mc
"Riva del Garda",PM10,2020-04-30,1,6,µg/mc
"Riva del Garda",PM10,2020-04-30,2,6,µg/mc
"Riva del Garda",PM10,2020-04-30,3,7,µg/mc
"Riva del Garda",PM10,2020-04-30,4,7,µg/mc
"Riva del Garda",PM10,2020-04-30,5,6,µg/mc
"Riva del Garda",PM10,2020-04-30,6,6,µg/mc
"Riva del Garda",PM10,2020-04-30,7,5,µg/mc
"Riva del Garda",PM10,2020-04-30,8,5,µg/mc
"Riva del Garda",PM10,2020-04-30,9,4,µg/mc
"Riva del Garda",PM10,2020-04-30,10,3,µg/mc
"Riva del Garda",PM10,2020-04-30,11,3,µg/mc
"Riva del Garda",PM10,2020-04-30,12,4,µg/mc
"Riva del Garda",PM10,2020-04-30,13,5,µg/mc
"Riva del Garda",PM10,2020-04-30,14,5,µg/mc
"Riva del Garda",PM10,2020-04-30,15,6,µg/mc
"Riva del Garda",PM10,2020-04-30,16,8,µg/mc
"Riva del Garda",PM10,2020-04-30,17,12,µg/mc
"Riva del Garda",PM10,2020-04-30,18,13,µg/mc
"Riva del Garda",PM10,2020-04-30,19,8,µg/mc
"Riva del Garda",PM10,2020-04-30,20,6,µg/mc
"Riva del Garda",PM10,2020-04-30,21,5,µg/mc
"Riva del Garda",PM10,2020-04-30,22,5,µg/mc
"Riva del Garda",PM10,2020-04-30,23,6,µg/mc
"Riva del Garda",PM10,2020-04-30,24,7,µg/mc
"Riva del Garda",PM10,2020-05-01,1,8,µg/mc
"Riva del Garda",PM10,2020-05-01,2,7,µg/mc
"Riva del Garda",PM10,2020-05-01,3,6,µg/mc
"Riva del Garda",PM10,2020-05-01,4,5,µg/mc
"Riva del Garda",PM10,2020-05-01,5,5,µg/mc
"Riva del Garda",PM10,2020-05-01,6,6,µg/mc
"Riva del Garda",PM10,2020-05-01,7,5,µg/mc
"Riva del Garda",PM10,2020-05-01,8,4,µg/mc
"Riva del Garda",PM10,2020-05-01,9,4,µg/mc
"Riva del Garda",PM10,2020-05-01,10,3,µg/mc
"Riva del Garda",PM10,2020-05-01,11,2,µg/mc
"Riva del Garda",PM10,2020-05-01,12,3,µg/mc
"Riva del Garda",PM10,2020-05-01,13,3,µg/mc
